secs;nsecs;force_z
1619695234;652574777;501.72393003199994
1619695234;665625333;501.859054388
1619695234;678668022;501.66582655900004
1619695234;691909551;501.611101195
1619695234;704982519;501.516288938
1619695234;718035221;501.378462095
1619695234;720819950;501.43588994699996
1619695234;735167741;501.14897589699996
1619695234;748251199;501.303693285
1619695234;761391639;501.22847406
1619695234;774482965;501.554348965
1619695234;787536144;501.459987123
1619695234;800561428;501.450303211
1619695234;813816785;501.43003455800005
1619695234;826849937;501.45390652699996
1619695234;839901208;501.49894797900004
1619695234;853064775;501.43071018
1619695234;855855941;501.332745021
1619695234;872635841;501.539935701
1619695234;885679006;501.512685622
1619695234;898744344;501.308422637
1619695234;901611566;501.428683314
1619695234;912593364;501.287027948
1619695234;924982786;501.515388109
1619695234;937477588;501.23162696199995
1619695234;950000524;501.223069086
1619695234;962576866;501.31044950300003
1619695234;974972009;501.173523489
1619695234;987471342;501.42980935099996
1619695234;999980688;501.180054499
1619695235;32969236;501.37868730300005
1619695235;46026706;501.353013675
1619695235;48815250;501.292207715
1619695235;98141193;501.221042221
1619695235;111304283;501.248742714
1619695235;124393224;501.429133729
1619695235;127189159;501.29671186
1619695235;148122787;501.380038546
1619695235;171396255;501.160011053
1619695235;174217939;501.213159966
1619695235;187242746;501.241986496
1619695235;200316667;501.240184838
1619695235;213463544;501.266083673
1619695235;226554393;501.16271354
1619695235;229351282;501.130508902
1619695235;248126506;501.328691291
1619695235;261255979;501.09582698400004
1619695235;264089822;501.284100253
1619695235;275489568;501.060694651
1619695235;287941932;501.17600076900004
1619695235;300436735;501.14379613
1619695235;313029527;501.00889698199995
1619695235;325437545;501.21969097699997
1619695235;337934732;501.08028768300005
1619695235;350416898;501.250093957
1619695235;363030195;500.845171304
1619695235;375464200;500.70576801
1619695235;387994766;501.121275404
1619695235;400450706;501.410216319
1619695235;413028717;501.508631892
1619695235;425454854;501.617632205
1619695235;437937259;501.21698849
1619695235;450439929;501.27261468300003
1619695235;463047027;500.95394641
1619695235;475465297;500.88007842900004
1619695235;487957477;501.025337112
1619695235;500432968;501.02240941699995
1619695235;513028144;501.299414347
1619695235;525463342;501.27171385400004
1619695235;537960529;501.259102247
1619695235;560633659;500.929624026
1619695235;573954582;500.75013384
1619695235;587044239;500.694057232
1619695235;600099086;500.701263864
1619695235;623667955;501.422827925
1619695235;636744260;501.20054836
1619695235;649796009;501.103709238
1619695235;663042545;501.132535767
1619695235;676221847;500.773555395
1619695235;689280509;501.02218421
1619695235;773632526;500.785941794
1619695235;786742925;500.88007842900004
1619695235;799805641;500.734144124
1619695235;802668333;500.764772312
1619695235;814223527;500.837289049
1619695235;826689720;500.875123869
1619695235;839171648;500.918814078
1619695235;851753711;501.030967293
1619695235;864187240;501.016779236
1619695235;886812925;500.893816072
1619695235;899868965;500.659375314
1619695235;913034915;500.84134278
1619695235;915832996;500.696084097
1619695235;926713228;500.885933818
1619695235;939178228;500.752160705
1619695235;951747655;500.756439643
1619695235;964194536;501.128031622
1619695235;976677417;500.61861280000005
1619695235;989197731;500.760718581
1619695236;1766204;500.57312093300004
1619695236;14207124;500.597893732
1619695236;26710510;500.791121561
1619695236;39199590;500.649916609
1619695236;51753282;500.87107013800005
1619695236;64613580;500.923318223
1619695236;76707124;500.71477630000004
1619695236;89177370;500.84652254699995
1619695236;101732492;500.654195547
1619695236;114202260;500.687976636
1619695236;126661777;500.816344774
1619695236;139178752;500.70103865699997
1619695236;151774406;500.949667472
1619695236;164173126;500.762069825
1619695236;176681041;500.74202637800005
1619695236;189190149;500.64653849999996
1619695236;201750278;500.58190401699994
1619695236;214230060;500.56794116699996
1619695236;226682662;500.59924497599997
1619695236;249312400;500.725586249
1619695236;262445211;500.540691088
1619695236;275528669;500.686400185
1619695236;278318881;500.658249278
1619695236;289201736;500.669960055
1619695236;301762819;500.65667282699997
1619695236;314205884;500.34385994300004
1619695236;326676845;500.415926266
1619695236;339172840;500.502180647
1619695236;351743221;500.596317281
1619695236;364185571;500.635503345
1619695236;376685857;500.545870855
1619695236;389173030;500.706894046
1619695236;401759147;500.563211814
1619695236;414226770;500.477633055
1619695236;426722764;500.58866023400003
1619695236;439187288;500.458490438
1619695236;451752901;500.584381296
1619695236;464197158;500.45240984199995
1619695236;476698875;500.357147171
1619695236;489181041;500.62424298199994
1619695236;501739740;500.311655305
1619695236;514204502;500.849900656
1619695236;526689529;500.967684053
1619695236;539177417;500.848098998
1619695236;551748037;500.725361041
1619695236;564269065;500.453761086
1619695236;576750993;500.117076232
1619695236;589194297;500.13284074
1619695236;601728677;500.30152097800004
1619695236;614225387;500.42155644699994
1619695236;626721382;500.66568111699996
1619695236;649345636;500.674914615
1619695236;723641157;500.814092702
1619695236;736688613;500.582579638
1619695236;749743700;500.46141813300005
1619695236;752609252;500.453085464
1619695236;764202594;500.41254815699995
1619695236;776706218;500.09500592
1619695236;789208650;500.25940722
1619695236;801741361;500.096582371
1619695236;814201354;500.122706413
1619695236;826670169;500.14004737199997
1619695236;839212179;499.87655487800004
1619695236;851766109;500.24116543199995
1619695236;864175796;500.04973926099996
1619695236;876678466;500.23418400699995
1619695236;889188289;500.28305398300006
1619695236;901778936;500.324266911
1619695236;914213895;500.40826921900003
1619695236;926679134;500.43687054099996
1619695236;939204692;500.315033414
1619695236;951753139;500.438672199
1619695236;964194297;500.409170048
1619695236;976679563;500.314132584
1619695236;989172697;500.35039095300004
1619695237;1736164;500.25422745300006
1619695237;14211893;499.937811253
1619695237;26679754;500.171576389
1619695237;39173126;499.914614905
1619695237;51756381;499.90042684800005
1619695237;64182043;499.90920993099996
1619695237;76714992;499.84209816699996
1619695237;89178085;500.12360724300004
1619695237;101747274;500.198376053
1619695237;114198207;500.213239732
1619695237;126675367;500.355795928
1619695237;139163732;500.153559808
1619695237;151755094;500.196574395
1619695237;164169073;500.202654991
1619695237;176664113;500.061900453
1619695237;189189195;500.22832861800003
1619695237;201751232;499.98060063199995
1619695237;214272022;500.257830769
1619695237;226722717;500.13036346
1619695237;239186286;500.139596958
1619695237;251762866;500.13869612900004
1619695237;264210939;500.096582371
1619695237;276683807;499.995013897
1619695237;289182186;499.83534195
1619695237;301802396;499.666436505
1619695237;324474573;500.15198335699995
1619695237;337546586;500.51704432599996
1619695237;340363979;500.60577598599997
1619695237;351795196;500.312105719
1619695237;364222526;500.460967718
1619695237;376705169;500.050865298
1619695237;389194011;500.048388018
1619695237;401767969;499.91641656300004
1619695237;414215326;499.814848089
1619695237;426683187;500.067530635
1619695237;439170122;499.77723847699997
1619695237;451776027;500.104014211
1619695237;464233398;500.053567785
1619695237;476701736;499.991860995
1619695237;489196300;500.00041887099997
1619695237;501752376;499.810343944
1619695237;514235019;499.55811181300004
1619695237;526694774;500.015732965
1619695237;539177894;499.901552884
1619695237;551768064;500.229454655
1619695237;564206123;500.291611858
1619695237;576728105;500.231256313
1619695237;599335908;500.05559465
1619695237;602211952;500.00694988199996
1619695237;614235162;499.686029536
1619695237;626688003;499.637609975
1619695237;639181852;499.74030448599996
1619695237;651746988;499.95154889599996
1619695237;664190530;500.007850711
1619695237;686830997;499.96934026900004
1619695237;699897766;499.679498526
1619695237;702980756;499.78602156
1619695237;714208364;499.48109093
1619695237;726690292;499.791651741
1619695237;739184141;499.701118423
1619695237;751761674;499.61283717699996
1619695237;764208793;499.81552371099997
1619695237;776695966;500.152208565
1619695237;789187908;500.57965194400003
1619695237;801756143;500.320663595
1619695237;814266681;499.974520036
1619695237;826697826;499.615089249
1619695237;839172601;499.672742308
1619695237;851747751;499.767779772
1619695237;864186525;499.842998997
1619695237;876675605;499.787823218
1619695237;889226675;500.22787820400004
1619695237;901761770;500.03600161800006
1619695237;914201498;500.04748718900004
1619695237;926681756;499.774986404
1619695237;939184665;499.519376164
1619695237;951773166;499.539194403
1619695237;964190244;499.57229987
1619695237;976685523;499.658103836
1619695237;989195346;499.881284231
1619695238;1767158;500.01595817199996
1619695238;14219045;500.18756610400004
1619695238;26702642;500.035551204
1619695238;39174556;499.68873202300006
1619695238;51775217;499.656752593
1619695238;64193487;499.62882689199995
1619695238;76727628;499.56869655400004
1619695238;89181184;499.874978427
1619695238;101786613;500.043658665
1619695238;114236116;499.91911905
1619695238;126679658;500.08352035
1619695238;139181375;499.513745982
1619695238;151754379;499.652473655
1619695238;164226531;499.527033211
1619695238;176679372;499.407222948
1619695238;189202070;499.576353601
1619695238;201749324;499.70314528800003
1619695238;214207649;499.75606899400003
1619695238;226674795;499.926100475
1619695238;239189386;499.63535790300006
1619695238;251766443;499.816874954
1619695238;264199018;499.59121728
1619695238;276698827;499.551580802
1619695238;289181470;499.638961219
1619695238;301762342;499.47365909
1619695238;314223527;499.732647439
1619695238;326693296;499.819802649
1619695238;339175462;499.81890182
1619695238;351780176;499.814172467
1619695238;364205837;499.66215756699995
1619695238;376692771;499.55811181300004
1619695238;389183521;499.52883486900004
1619695238;401760101;499.495954609
1619695238;414233684;499.56982259
1619695238;436850547;499.70134363
1619695238;439615249;499.631754587
1619695238;451782226;499.50180999800006
1619695238;464208841;499.603828886
1619695238;476698398;499.30587968099996
1619695238;489181995;499.576353601
1619695238;501768350;499.256108877
1619695238;514227628;499.30858216900003
1619695238;526711463;499.792102156
1619695238;539167404;499.502710827
1619695238;551772594;499.590091244
1619695238;564224958;499.65562655599996
1619695238;576721906;499.460146655
1619695238;589179039;499.579056088
1619695238;601751327;499.34956989
1619695238;614197731;499.48649590400004
1619695238;626700878;499.469830567
1619695238;639153718;499.369388129
1619695238;651767730;499.61396321300003
1619695238;664192676;499.34619178099996
1619695238;676675796;499.514646811
1619695238;689181089;499.4646508
1619695238;701758146;499.39371051300003
1619695238;714203834;499.420735384
1619695238;726737260;499.42163621300006
1619695238;739174365;499.417357275
1619695238;761894702;499.321193775
1619695238;774978637;499.508115801
1619695238;777785301;499.332228931
1619695238;789199113;499.332679345
1619695238;801761627;499.34889426800004
1619695238;814203739;499.12548866599997
1619695238;826697826;499.37929724800006
1619695238;839157342;499.148910221
1619695238;851755857;499.31060903400004
1619695238;864212036;499.224579861
1619695238;876688241;499.25836095
1619695238;889174222;499.47793802800004
1619695238;901778459;499.21557157
1619695238;914221763;499.24169561199994
1619695238;926713228;499.407222948
1619695238;939198255;499.224129446
1619695238;951772212;499.360605046
1619695238;964226961;499.293268075
1619695238;976702213;499.26984652
1619695238;989176988;499.40384484
1619695239;1768589;499.142379211
1619695239;14223098;499.38425180800004
1619695239;26720762;499.198005404
1619695239;39180994;499.336282662
1619695239;51778316;499.580632539
1619695239;64199686;499.51554764
1619695239;76718807;498.898704955
1619695239;89173555;498.55143536
1619695239;101743459;498.55571429800005
1619695239;124344348;499.17908799400004
1619695239;137395143;499.34168763599996
1619695239;140404939;499.561039507
1619695239;151787281;499.21061701
1619695239;164201736;499.28155729699995
1619695239;176718235;498.932711252
1619695239;189163446;498.832944435
1619695239;201756238;498.871680084
1619695239;214205741;499.148685014
1619695239;226717710;499.059728146
1619695239;239171504;499.205212036
1619695239;251769542;499.79525505699996
1619695239;274360895;499.416006032
1619695239;277149915;499.159269755
1619695239;289185285;498.90546117300005
1619695239;301760435;498.55368743300005
1619695239;314197301;498.766508294
1619695239;326698780;498.977527496
1619695239;339170455;498.928882728
1619695239;351767301;499.311284656
1619695239;364220142;498.977752704
1619695239;376679182;499.509241837
1619695239;389181375;499.591667694
1619695239;401775121;499.20813973099996
1619695239;414232015;498.87258091300004
1619695239;426711320;498.76538225699994
1619695239;439162731;497.822214252
1619695239;451768398;494.24209444
1619695239;464209318;488.433323583
1619695239;486837387;501.29423458
1619695239;499885559;511.361449517
1619695239;502984762;503.596528399
1619695239;514196395;480.65376399300004
1619695239;526704311;451.630403567
1619695239;539169788;423.97855535400004
1619695239;551797151;413.56654810199996
1619695239;564223289;425.766926206
1619695239;576734066;477.791154511
1619695239;589189052;574.2785025740001
1619695239;601765394;677.853923418
1619695239;614183902;748.945799628
1619695239;626748323;750.926257804
1619695239;639166355;693.3762025289999
1619695239;651769638;656.47644999
1619695239;664184093;684.624724347
1619695239;676689863;756.3140241680001
1619695239;689189910;827.0313436839999
1619695239;701756715;854.1803273219999
1619695239;714473009;841.813554149
1619695239;726763725;817.9331889160001
1619695239;739223003;801.192831573
1619695239;751772642;768.0322462239999
1619695239;764231920;735.0712003780001
1619695239;776723384;691.247648144
1619695239;789186000;657.179096641
1619695239;801759243;642.798036639
1619695239;814201831;647.091838258
1619695239;826705694;659.994863013
1619695239;849318981;655.646561237
1619695239;862466573;647.496535705
1619695239;865276575;661.452854815
1619695239;876705646;622.176258255
1619695239;889224290;438.529646838
1619695239;901762485;172.15835631099998
1619695239;914229869;34.4245204503
1619695239;926710367;2.13320352018
1619695239;939165592;1.03284729556
1619695239;951763391;0.68603205477
1619695239;964210033;-1.79451648102
1619695239;976682901;-1.46075095447
1619695239;989202022;-1.18924681862
1619695240;1755714;-0.954877155078
1619695240;14212608;-0.46723704867399996
1619695240;26715755;-0.9299725987999999
1619695240;39189577;-0.724510009508
1619695240;51752090;-0.610215885162
1619695240;64205884;-1.0313697207899999
1619695240;76723337;-0.622223439081
1619695240;89184761;-0.9762239176019999
1619695240;101758956;-28.180893857399997
1619695240;114213705;-1.05071522433
1619695240;126699924;-0.8121206806999999
1619695240;139168739;-1.10007961266
1619695240;151765346;-1.00713225084
1619695240;164202690;-1.0551624665200001
1619695240;176680088;-1.1518899842
1619695240;189210414;-1.03514987665
1619695240;201794624;-1.2350534132
1619695240;214190006;-1.05605191496
1619695240;226712226;-1.04293255049
1619695240;239170789;-1.0040191813
1619695240;251754045;-1.12587361738
1619695240;264206171;-0.949095740228
1619695240;276688575;-1.12854196269
1619695240;289167404;-0.9846736777670001
1619695240;301751136;-1.05916498449
1619695240;314197301;-1.0820682817799998
1619695240;326678037;-1.0246988575
1619695240;339180707;-1.09963488844
1619695240;351753711;-0.983784229329
1619695240;364202737;-0.9897880062890001
1619695240;376698732;-1.0593873466
1619695240;389167547;-0.885944901095
1619695240;401747465;-1.15744903694
1619695240;414244651;-0.930417323019
1619695240;426699161;-1.11075299392
1619695240;439170837;-1.0547177423
1619695240;451769828;-0.8883908843
1619695240;464202642;-0.917742682771
1619695240;476692438;-0.980893521904
1619695240;489165782;-0.8935052128219999
1619695240;501765727;-0.9397565316230001
1619695240;514213800;-0.9510969992139999
1619695240;526696205;-0.9346422031020001
1619695240;539167881;-0.9646610879009999
1619695240;561882734;-1.11586732245
1619695240;575089454;-0.941313066391
1619695240;577888965;-1.0889615071799998
1619695240;589366197;-1.03937475673
1619695240;601827383;-0.955099517187
1619695240;614225625;-1.04737979268
1619695240;626727819;-0.839915944403
1619695240;639167070;-1.06783710677
1619695240;651757001;-0.9228570112919999
1619695240;664204835;-0.9510969992139999
1619695240;676692008;-0.9708872269709999
1619695240;689173698;-0.858594361611
1619695240;701738357;-0.980004073465
1619695240;714219570;-0.963104553134
1619695240;726696491;-0.895284109699
1619695240;739171266;-1.05916498449
1619695240;751758337;-0.8319109084559999
1619695240;764192104;-0.993790524262
1619695240;776712417;-0.909737646824
1619695240;789180517;-0.8852778147660001
1619695240;801756858;-0.966217622669
1619695240;814193010;-0.7471909446899999
1619695240;826722145;-0.895951196028
1619695240;839179277;-0.871491363969
1619695240;851750612;-0.8236835104000001
1619695240;864181995;-0.864598138571
1619695240;876682519;-0.892838126493
1619695240;889174938;-0.88260946945
1619695240;901751995;-0.9595467593799999
1619695240;924354076;-0.974445020725
1619695240;937553644;-0.840583030731
1619695240;940343379;-0.9070693015090001
1619695240;951787710;-0.9281937019230001
1619695240;964198350;-0.988453833631
1619695240;976698160;-1.02180815007
1619695240;989176511;-0.7356281149889999
1619695241;1754283;-0.954432430859
1619695241;14216184;-0.892171040164
1619695241;26696681;-0.882387107341
1619695241;39203405;-0.995347059029
1619695241;51779031;-0.8361357885390001
1619695241;64207792;-0.816790285002
1619695241;76725721;-0.938867083185
1619695241;89167356;-0.87104663975
1619695241;101760625;-0.992901075823
1619695241;114211797;-0.7892173834080001
1619695241;126708507;-0.878162227258
1619695241;139173984;-0.9124059921400001
1619695241;151749849;-0.8214598893039999
1619695241;164200544;-0.997570680126
1619695241;176670312;-0.8070063521780001
1619695241;189162015;-0.893949937041
1619695241;201750755;-0.896395920247
1619695241;214203357;-0.950207550776
1619695241;226687669;-0.885944901095
1619695241;239204168;-0.970442502752
1619695241;251770257;-0.8966182823569999
1619695241;264196872;-1.00046138755
1619695241;286837816;-0.941313066391
1619695241;299899578;-0.9768910039309999
1619695241;302801609;-1.01291366569
1619695241;314213037;-1.06650293411
1619695241;326696872;-0.736517563428
1619695241;339178323;-0.988231471521
1619695241;351764440;-0.8652652248999999
1619695241;364202260;-0.9542100687489999
1619695241;376684188;-1.0178056321
1619695241;389201879;-0.878162227258
1619695241;401768922;-1.0349275145399999
1619695241;414245128;-0.889057970629
1619695241;426707506;-0.874604433504
1619695241;439202785;-0.926414805046
1619695241;451758861;-0.840583030731
1619695241;464222908;-0.959991483599
1619695241;476699352;-0.9542100687489999
1619695241;489172935;-0.9261924429359999
1619695241;501736164;-1.02736720282
1619695241;514206886;-0.8801634862440001
1619695241;526697158;-1.01847271843
1619695241;539228439;-0.910627095263
1619695241;551787614;-0.856370740515
1619695241;564193964;-0.8961735581370001
1619695241;576734781;-0.9417577906100001
1619695241;589177846;-0.9237464597310001
1619695241;601762056;-0.9768910039309999
1619695241;614199876;-0.895951196028
1619695241;626717329;-0.992233989495
1619695241;639183044;-0.9439814117059999
1619695241;651751518;-0.8648205006799999
1619695241;664207696;-0.8005578509990001
1619695241;676672458;-1.05271648331
1619695241;689175605;-1.04404436104
1619695241;701797962;-0.9648834500110001
1619695241;714221477;-0.9301949609100001
1619695241;726682186;-0.875493881942
1619695241;739201307;-1.0529388454200002
1619695241;751775741;-0.883943642108
1619695241;764193534;-1.0471574305700002
1619695241;776687622;435.69789075
1619695241;801912546;-0.973555572286
1619695241;814227104;-0.891281591726
1619695241;826696157;-0.859706172159
1619695241;839178085;-0.937977634746
1619695241;851769924;-0.800780213109
1619695241;864186525;-0.997793042235
1619695241;876718521;-0.8557036541859999
1619695241;889191865;-0.9152966995649999
1619695241;901744365;-0.897507730795
1619695241;914213180;-0.890836867506
1619695241;926690340;-0.9250806323880001
1619695241;939197301;-0.9577678625030001
1619695241;951745986;-0.9301949609100001
1619695241;964207410;-1.05360593175
1619695241;976701259;-0.891948678054
1619695241;989180326;-0.984006591439
1619695242;1757860;-0.995569421139
1619695242;14240264;-0.9397565316230001
1619695242;26700496;-0.826129493606
1619695242;39200305;-0.9866749367540001
1619695242;51756858;-0.8723808124079999
1619695242;64195871;-0.9228570112919999
1619695242;76701402;-1.01558201101
1619695242;89212894;-0.859483810049
1619695242;101750373;-1.0444890852600002
1619695242;114199399;-0.895951196028
1619695242;126708507;-1.0057980781799998
1619695242;139216661;-0.9493181023370001
1619695242;151773452;-0.86504286279
1619695242;164193868;-0.883943642108
1619695242;176668167;-0.884833090546
1619695242;189184188;-0.78832793497
1619695242;201741933;-0.982005332452
1619695242;214190483;-0.826796579935
1619695242;226683616;-0.943314325377
1619695242;239192008;-0.9230793734020001
1619695242;251740932;-0.873270260846
1619695242;264215946;-0.9184097690999999
1619695242;276705741;-0.9199663038670001
1619695242;289190053;-0.9084034741670001
1619695242;301782846;-0.948873378118
1619695242;314210891;-0.875938606162
1619695242;326664924;-0.988009109412
1619695242;339186191;-0.9293055124709999
1619695242;361893892;-0.95376534453
1619695242;375062465;-0.804560368972
1619695242;378052711;-0.973555572286
1619695242;389167308;-0.8154561123440001
1619695242;401754617;-0.920411028086
1619695242;414228916;-0.934197478883
1619695242;426694631;-0.890836867506
1619695242;439189434;-1.0431549126000002
1619695242;451751232;-0.778321640037
1619695242;464184761;-0.933085668335
1619695242;476684570;-0.893060488603
1619695242;489178419;-0.883054193669
1619695242;501774787;-0.92419118395
1619695242;514206171;-0.9244135460590001
1619695242;526683807;-0.859483810049
1619695242;539202213;-0.97133195119
1619695242;551758527;-0.786326675983
1619695242;564185380;-0.9582125867219999
1619695242;576714038;-0.831021460018
1619695242;589188098;-0.872603174517
1619695242;601751804;-0.9577678625030001
1619695242;614189624;435.797657566
1619695242;646968364;-1.00312973287
1619695242;649752140;-0.9101823710439999
1619695242;662887096;-0.9172979585519999
1619695242;675969123;-0.837914685416
1619695242;689017534;-0.902399697207
1619695242;702146768;-0.945537946474
1619695242;705169677;-0.839471220183
1619695242;724333763;-0.96532817423
1619695242;737412452;-0.792775177162
1619695242;740216493;-0.9081811120569999
1619695242;751801252;-0.838137047526
1619695242;764195442;-0.802781472095
1619695242;776686668;-0.940423617952
1619695242;789180755;-0.916853234332
1619695242;801751852;-0.885944901095
1619695242;814183950;-0.796332970916
1619695242;826662540;-0.901954972987
1619695242;839206218;-0.9319738577869999
1619695242;851767063;-0.8390264959639999
1619695242;864184141;-0.885944901095
1619695242;876677274;-0.9584349488320001
1619695242;889199018;-0.7703166040899999
1619695242;901746988;-0.8979524550139999
1619695242;914211750;-0.779433450585
1619695242;926705598;-0.831021460018
1619695242;939194917;-0.9017326108779999
1619695242;951742410;-0.813010129138
1619695242;964201450;-0.9748897449439999
1619695242;976660966;-0.864153414351
1619695242;989409685;-0.8768280545999999
1619695243;1779556;-0.859706172159
1619695243;14226675;-0.8537023951989999
1619695243;26710271;-0.877717503039
1619695243;39237260;-0.8703795534209999
1619695243;51782846;-0.8287978389210001
1619695243;64202308;-0.8926157643829999
1619695243;76720237;-0.8390264959639999
1619695243;89218616;-0.791663366614
1619695243;101779937;-0.882387107341
1619695243;114200592;-0.9435366874869999
1619695243;126678228;-0.7992236783409999
1619695243;139251232;-0.997793042235
1619695243;151798248;-0.7805452611329999
1619695243;164217233;-0.9935681621520001
1619695243;176671743;-0.982672418781
1619695243;189229965;-0.739852995072
1619695243;201783895;-0.972666123848
1619695243;214218378;-0.970664864861
1619695243;226691246;-0.898397179234
1619695243;239205598;-0.95376534453
1619695243;251998186;-0.83546870221
1619695243;264421463;-0.934197478883
1619695243;419785737;-0.967551795326
1619695243;463795661;-0.890614505397
1619695243;548848390;-0.8850554526559999
1619695243;562417745;-0.902177335097
1619695243;565953731;-0.8492551530069999
1619695243;577768087;567.028855667
1619695243;733025312;-0.834579253772
1619695243;746218204;-0.8841660042180001
1619695243;759336233;-0.8056721795209999
1619695243;762480974;-0.893949937041
1619695243;773624897;-0.8961735581370001
1619695243;786161661;-0.886834349533
1619695243;798622131;-0.960436207818
1619695243;811112642;-0.80033548889
1619695243;823624849;-0.978669900808
1619695243;836138486;-0.8005578509990001
1619695243;848617553;-0.8883908843
1619695243;861095666;-0.885500176875
1619695243;873630046;-0.8654875870090001
1619695243;886124849;-0.9070693015090001
1619695243;898686885;-0.889502694849
1619695243;911144971;-0.855926016295
1619695243;923639535;-0.872825536627
1619695243;936165332;-0.7620892060340001
1619695243;948623180;-0.892838126493
1619695243;961134195;-0.915963785894
1619695243;983789205;-0.9628821910240001
1619695243;996983051;-0.803003834205
1619695244;31578779;-0.89483938548
1619695244;34726619;-0.9364210999789999
1619695244;47826290;-0.776098018941
1619695244;61019659;-0.960436207818
1619695244;74330091;-0.737851736085
1619695244;87507486;-0.864153414351
1619695244;100735425;-0.874382071394
1619695244;113920927;-0.8496998772259999
1619695244;127083778;-0.928860788252
1619695244;140272617;-0.934419840993
1619695244;153568744;-0.821237527194
1619695244;166782140;-0.930639685129
1619695244;169802665;-0.748080393128
1619695244;204176187;-0.886167263204
1619695244;217646598;-0.908848198386
1619695244;262613058;-0.892171040164
1619695244;276050090;-0.8601508963779999
1619695244;382247924;-0.830354373689
1619695244;395759820;-0.859483810049
1619695244;409196138;-0.8247953209479999
1619695244;443523406;-0.883054193669
1619695244;457139015;-0.842361927608
1619695244;470550537;-0.8986195413429999
1619695244;494796752;-0.849477515116
1619695244;539022684;-0.772095500967
1619695244;594215393;-0.778321640037
1619695244;607724428;-0.830354373689
1619695244;683011054;-0.879496399916
1619695244;696524620;-0.862374517475
1619695244;699690341;-0.9001760761100001
1619695244;721515417;-0.8225716998520001
1619695244;725049257;-0.7878832107510001
1619695244;736683845;-25.0993997422
